Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library,is_included,party,coalition,is_personal_page,other_page
1114696221949040,股票短線超人,These ads ran without a disclaimer,≤100,1,,,,,
816582735098905,CMG Media - 씨엠지미디어,These ads ran without a disclaimer,≤100,2,,,,,
109025327599583,FICCI LEADS,These ads ran without a disclaimer,≤100,1,,,,,
49074671363,Gaya Travel Magazine,These ads ran without a disclaimer,≤100,2,,,,,
107578425450624,Graffity,These ads ran without a disclaimer,≤100,1,,,,,
107575898835270,Penyokong Penghulu Shahrul N.08,These ads ran without a disclaimer,≤100,1,,,,,
159040140803452,Seoul Convention Bureau,These ads ran without a disclaimer,≤100,1,,,,,
100472115827496,GAVINZI-Cheras Sentral Mall,These ads ran without a disclaimer,≤100,1,,,,,
359324898108,Vanakkam Malaysia,These ads ran without a disclaimer,≤100,1,,,,,
420563254664162,Oxfam in Asia,These ads ran without a disclaimer,≤100,2,,,,,
1039675682714200,스브스뉴스,These ads ran without a disclaimer,≤100,3,,,,,
107238837992824,Abdullah Atuay,These ads ran without a disclaimer,≤100,1,,,,,
2256221054394290,Mekong Cultural Hub,These ads ran without a disclaimer,≤100,1,,,,,
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1,,,,,
911589982259614,Виктория Круть Трансформационный тренер,These ads ran without a disclaimer,≤100,1,,,,,
2251583365078040,Rahsia Kulit Wajah Putih Berseri,These ads ran without a disclaimer,≤100,1,,,,,
107034748133517,emmapoppyart,These ads ran without a disclaimer,≤100,1,,,,,
100558102807167,maah__shad,These ads ran without a disclaimer,≤100,1,,,,,
104991431767469,We Love Dogs,These ads ran without a disclaimer,≤100,2,,,,,
500243826689996,Wisdom of Solomon's Proverbs,These ads ran without a disclaimer,≤100,2,,,,,
1781478771956910,FC.Pishtaaz-تيم فوتسال پيشتاز,These ads ran without a disclaimer,≤100,1,,,,,
101477159279406,Shop Mall,These ads ran without a disclaimer,≤100,1,,,,,
105978748725770,Tophotred-G,These ads ran without a disclaimer,≤100,3,,,,,
161665000537800,Global Water Partnership,These ads ran without a disclaimer,≤100,1,,,,,
632228990183262,Chinesische Volkszeitung Online,These ads ran without a disclaimer,≤100,1,,,,,
1767096530199940,Zhejiang University,These ads ran without a disclaimer,≤100,1,,,,,
103096928451939,Lucia studio,These ads ran without a disclaimer,≤100,2,,,,,
100661818730059,Judgement Day: Decide It,These ads ran without a disclaimer,≤100,4,,,,,
109256028252137,The Money Time - News,These ads ran without a disclaimer,≤100,1,,,,,
104926611720853,Nelly Gicho,These ads ran without a disclaimer,≤100,1,,,,,
114866079891340,Trivia.com,These ads ran without a disclaimer,≤100,1,,,,,
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,4,,,,,
489179047956298,Allwork.Space,These ads ran without a disclaimer,≤100,1,,,,,
108118778605412,Hot spot,These ads ran without a disclaimer,≤100,1,,,,,
106905656797560,Nia Tero,These ads ran without a disclaimer,≤100,1,,,,,
235828729934825,Rilan,These ads ran without a disclaimer,≤100,1,,,,,
112204705044281,United Nations Community Development Corporation,These ads ran without a disclaimer,≤100,1,,,,,
561981203960481,Erasmus Life Budapest,These ads ran without a disclaimer,≤100,1,,,,,
108509691973294,Nonton Film Gratis,These ads ran without a disclaimer,≤100,1,,,,,
109776748588359,Source of_5,These ads ran without a disclaimer,≤100,1,,,,,
108719475097005,Al-HudHud Tours & Travels,These ads ran without a disclaimer,≤100,1,,,,,
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100,1,,,,,
104404948072,Ema Arius,These ads ran without a disclaimer,≤100,2,,,,,
1396991720561680,Steve Harvey,These ads ran without a disclaimer,≤100,2,,,,,
1579920062256320,Custom Content from WSJ,These ads ran without a disclaimer,≤100,1,,,,,
845620825830146,Deel,These ads ran without a disclaimer,≤100,1,,,,,
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,4,,,,,
106336665619547,IKUNa04,These ads ran without a disclaimer,≤100,1,,,,,
100640249511572,The Penguin Store,These ads ran without a disclaimer,≤100,1,,,,,
102940261323794,Anna Zgambo,These ads ran without a disclaimer,≤100,1,,,,,
1684724295099970,Trending Taiwan潮台灣,These ads ran without a disclaimer,≤100,1,,,,,
100641699489141,0923_bt,These ads ran without a disclaimer,≤100,1,,,,,
105371218233740,Every Day Koala Story,These ads ran without a disclaimer,≤100,1,,,,,
173254003362613,WE ARE CHINA,These ads ran without a disclaimer,≤100,1,,,,,
100350512237236,9Facts,These ads ran without a disclaimer,≤100,1,,,,,
1194899057230350,ArtsEquator,These ads ran without a disclaimer,≤100,1,,,,,
954162551399498,Vitaly Malkin,These ads ran without a disclaimer,≤100,1,,,,,
111778157126635,Tech To The Rescue,These ads ran without a disclaimer,≤100,1,,,,,
106409538244845,Français au Canada,These ads ran without a disclaimer,≤100,1,,,,,
112695952113138,Columbia University School of Professional Studies,These ads ran without a disclaimer,≤100,1,,,,,
111714754974473,Rfv,These ads ran without a disclaimer,≤100,1,,,,,
103441975856310,File-9/14-1,These ads ran without a disclaimer,≤100,1,,,,,
102677335751728,Jess The Best,These ads ran without a disclaimer,≤100,1,,,,,
114320417920482,Discover Jiaojiang,These ads ran without a disclaimer,≤100,1,,,,,
261696814028450,The Carmelites of Australia and Timor-Leste,These ads ran without a disclaimer,≤100,1,,,,,
104816351646609,學識 Hok6.com,These ads ran without a disclaimer,≤100,2,,,,,
193394557345243,Devex,These ads ran without a disclaimer,≤100,1,,,,,
56777943052,One Young World,These ads ran without a disclaimer,≤100,1,,,,,
137690650043,Bain & Company,These ads ran without a disclaimer,≤100,1,,,,,
1497502300316670,Jeff Mosil - Negocios De Elite,These ads ran without a disclaimer,≤100,1,,,,,
108026067216365,Catarina de Albuquerque,These ads ran without a disclaimer,≤100,1,,,,,
39759254594,Earth Journalism Network,These ads ran without a disclaimer,≤100,1,,,,,
1639088469637280,Unitar CIFAL Jeju,These ads ran without a disclaimer,≤100,1,,,,,
103274625931820,Fmx1102-1,These ads ran without a disclaimer,≤100,1,,,,,
2272485479733990,Consulate General of China in Erbil,These ads ran without a disclaimer,≤100,1,,,,,
356583431422577,Crowther Lab,These ads ran without a disclaimer,≤100,2,,,,,
161789877175634,Science at Taylor & Francis,These ads ran without a disclaimer,≤100,1,,,,,
103785535683556,Crafts Guru,These ads ran without a disclaimer,≤100,1,,,,,
110250330354380,Discover Beijing,These ads ran without a disclaimer,≤100,3,,,,,
102878304613665,Global Heroes,These ads ran without a disclaimer,≤100,1,,,,,
897091320427120,LSE International Inequalities Institute,These ads ran without a disclaimer,≤100,1,,,,,
392751580741132,Airbus,These ads ran without a disclaimer,≤100,1,,,,,
109178858589489,Pro-Photo-Editor,These ads ran without a disclaimer,≤100,2,,,,,
1592983857598210,China Eastern Airlines,These ads ran without a disclaimer,≤100,1,,,,,
109288494001940,European Journal of Social Impact and Circular Economy,These ads ran without a disclaimer,≤100,1,,,,,
109091054844977,Wonderful memory,These ads ran without a disclaimer,≤100,1,,,,,
189232005248268,CTG,These ads ran without a disclaimer,≤100,1,,,,,
239479583379,Fenton,These ads ran without a disclaimer,≤100,1,,,,,
111622410196045,State of Youth,These ads ran without a disclaimer,≤100,4,,,,,
109926774968672,"Shenzhen Top-Peak Electronics Co.,Ltd.",These ads ran without a disclaimer,≤100,1,,,,,
100199012835074,MV studio,These ads ran without a disclaimer,≤100,1,,,,,
109971965116397,Sthefanny Aguiar,These ads ran without a disclaimer,≤100,1,,,,,
113940237050170,CCECC Nigeria,These ads ran without a disclaimer,≤100,2,,,,,
109719177864571,看台海,These ads ran without a disclaimer,≤100,1,,,,,
825604547543615,Walter College,These ads ran without a disclaimer,≤100,2,,,,,
138702552827157,Business Traveller UK,These ads ran without a disclaimer,≤100,1,,,,,
102915915537661,5irechain,These ads ran without a disclaimer,≤100,3,,,,,
698056676933263,Global Peace Mission / Official,These ads ran without a disclaimer,≤100,1,,,,,
297115847031767,Get Deen,These ads ran without a disclaimer,≤100,1,,,,,
121307931254043,Econlib,These ads ran without a disclaimer,≤100,1,,,,,
112297638022842,Meet Jesus,These ads ran without a disclaimer,≤100,1,,,,,
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,14,,,,,
111625224297579,Safe Business is Your Choice Georgia,These ads ran without a disclaimer,≤100,1,,,,,
146488448756573,GRATA International,These ads ran without a disclaimer,≤100,1,,,,,
102389009231967,Kubaca JJ,These ads ran without a disclaimer,≤100,1,,,,,
100617599250020,XuQinduo,These ads ran without a disclaimer,≤100,1,,,,,
700936963638526,Hefei National High-Tech Industry Development Zone,These ads ran without a disclaimer,≤100,1,,,,,
100910104737405,"Zhejiang Zenbo Intelligent Machinery Co.,Ltd.",These ads ran without a disclaimer,≤100,1,,,,,
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100,1,,,,,
107670195030006,Trendy Nuggets,These ads ran without a disclaimer,≤100,3,,,,,
362991517395753,Cinzia Signoretti - Fantasticane,These ads ran without a disclaimer,≤100,1,,,,,
128985777176957,Church Life Journal,These ads ran without a disclaimer,≤100,1,,,,,
111242362248639,Generation Next - Voice of Youth,These ads ran without a disclaimer,≤100,1,,,,,
101366772792124,IKUNa01,These ads ran without a disclaimer,≤100,2,,,,,
108521048694837,sustained.lab,These ads ran without a disclaimer,≤100,1,,,,,
370063393045319,Australasian College of Health Service Management - ACHSM,These ads ran without a disclaimer,≤100,1,,,,,
182974459306802,Bijoux Boutiques,These ads ran without a disclaimer,≤100,2,,,,,
101426112542121,susheel_marcus,These ads ran without a disclaimer,≤100,1,,,,,
454368994983849,Enterprising China,These ads ran without a disclaimer,≤100,1,,,,,
412409048849179,Behold Israel,These ads ran without a disclaimer,≤100,1,,,,,
104932875176237,Traveling Getaways,These ads ran without a disclaimer,≤100,6,,,,,
107744824403145,"3Zero : Zero Exclusion, Zero Carbon, Zero Poverty",These ads ran without a disclaimer,≤100,1,,,,,
577404882422672,Prudence Foundation,These ads ran without a disclaimer,≤100,1,,,,,
1426949024217360,The New Arab,These ads ran without a disclaimer,≤100,4,,,,,
103043374799622,itsAbby,These ads ran without a disclaimer,≤100,1,,,,,
72149536933,SKF,These ads ran without a disclaimer,≤100,3,,,,,
103607805301892,Living Fashion,These ads ran without a disclaimer,≤100,1,,,,,
109417718569522,Plat Service,These ads ran without a disclaimer,≤100,1,,,,,
39644961958,Yanko Design,These ads ran without a disclaimer,≤100,2,,,,,
1489216321366880,Corinne Lorraine Art & Design,These ads ran without a disclaimer,≤100,1,,,,,
100269512409339,Tripfeed,These ads ran without a disclaimer,≤100,1,,,,,
108401761986142,Authorised reseller Hrvatska,These ads ran without a disclaimer,≤100,1,,,,,
110858857896765,Travel Stories For You,These ads ran without a disclaimer,≤100,1,,,,,
168665636479141,Sangfor Technologies,These ads ran without a disclaimer,≤100,1,,,,,
104631860945679,The Incubation Network,These ads ran without a disclaimer,≤100,1,,,,,
10606591490,TIME,These ads ran without a disclaimer,≤100,2,,,,,
316496640057,7iber,These ads ran without a disclaimer,≤100,9,,,,,
101801737891564,CSCEC Singapore,These ads ran without a disclaimer,≤100,1,,,,,
108381371386747,Health Magazine,These ads ran without a disclaimer,≤100,1,,,,,
1399933563560490,"Romanian Service, China Radio International",These ads ran without a disclaimer,≤100,1,,,,,
609869279078862,Kapil Seshasayee,These ads ran without a disclaimer,≤100,1,,,,,
153674861422,RED ADVENIR TELEVISION,These ads ran without a disclaimer,≤100,1,,,,,
378796415568701,Skyeng: онлайн-школа английского языка,These ads ran without a disclaimer,≤100,1,,,,,
101826846077993,Qrs1101-1,These ads ran without a disclaimer,≤100,1,,,,,
351526138314390,Scaling Up Nutrition Civil Society Network,These ads ran without a disclaimer,≤100,2,,,,,
102067279334426,Qrscanner-10,These ads ran without a disclaimer,≤100,1,,,,,
105229127765506,Pudong China,These ads ran without a disclaimer,≤100,2,,,,,
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,1,,,,,
771123929739633,Sportinal,These ads ran without a disclaimer,≤100,1,,,,,
725845994246131,Puppeteeress,These ads ran without a disclaimer,≤100,1,,,,,
261129054718,ITCILO,These ads ran without a disclaimer,≤100,1,,,,,
415270942200578,Adam Smith Works,These ads ran without a disclaimer,≤100,1,,,,,
101038354967759,SỰ THẬT,These ads ran without a disclaimer,≤100,1,,,,,
101703891537121,C.Tecnificación  Lanzarote,These ads ran without a disclaimer,≤100,1,,,,,
212341778889162,Dev Crawford,These ads ran without a disclaimer,≤100,1,,,,,
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,4,,,,,
367649046908008,Growatt New Energy,These ads ran without a disclaimer,≤100,1,,,,,
103351132569363,nobel_fest_global,These ads ran without a disclaimer,≤100,1,,,,,
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,2,,,,,
362460873844615,Alumni Politecnico di Milano,These ads ran without a disclaimer,≤100,1,,,,,
142535995803512,Capgemini,These ads ran without a disclaimer,≤100,1,,,,,
423670114403144,Trending in China,These ads ran without a disclaimer,≤100,1,,,,,
1526189661018360,Aspire Artemis,These ads ran without a disclaimer,≤100,1,,,,,
263470865503382,raghunath05,These ads ran without a disclaimer,≤100,1,,,,,
117879722193956,The Man United Fans,These ads ran without a disclaimer,≤100,1,,,,,
103449517822304,CNPC,These ads ran without a disclaimer,≤100,3,,,,,
110113055153318,Claudia Mota,These ads ran without a disclaimer,≤100,1,,,,,
2097200737168610,Celebration Church Tri-Cities,These ads ran without a disclaimer,≤100,1,,,,,
1096538887134440,Reuters Plus,These ads ran without a disclaimer,≤100,1,,,,,
108265084241265,Traded: Venture Capital,These ads ran without a disclaimer,≤100,1,,,,,
112626246848170,Say Enough,These ads ran without a disclaimer,≤100,2,,,,,
100384745426780,Our Funny Little Site Newest,These ads ran without a disclaimer,≤100,1,,,,,
105101134933400,Finance World,These ads ran without a disclaimer,≤100,3,,,,,
100199989426473,Become A Good Ancestor,These ads ran without a disclaimer,≤100,1,,,,,
13001924893,Fondation Prince Albert II de Monaco,These ads ran without a disclaimer,≤100,1,,,,,
100716088784185,Every Day Monkey Glamour,These ads ran without a disclaimer,≤100,1,,,,,
280879368774303,EntendendoiPhone,These ads ran without a disclaimer,≤100,1,,,,,
188819285133,Imagine H2O,These ads ran without a disclaimer,≤100,1,,,,,
108421445358234,920_Tc,These ads ran without a disclaimer,≤100,1,,,,,
147232991936,The Nation Thailand,These ads ran without a disclaimer,≤100,1,,,,,
1182128755219770,Japan Forward,These ads ran without a disclaimer,≤100,1,,,,,
109897620643142,Nas Academy,These ads ran without a disclaimer,≤100,1,,,,,
769154923154451,MVSLIM,These ads ran without a disclaimer,≤100,1,,,,,
108252221496628,Beachy Getaway,These ads ran without a disclaimer,≤100,3,,,,,
110631577212558,Fashion Lifestyle,These ads ran without a disclaimer,≤100,2,,,,,
101266795952246,Meta History Museum of War,These ads ran without a disclaimer,≤100,1,,,,,
100341782709319,Global Economy 2022,These ads ran without a disclaimer,≤100,1,,,,,
106908372227243,Vmf1101-1,These ads ran without a disclaimer,≤100,1,,,,,
102342747923923,Researchpod,These ads ran without a disclaimer,≤100,1,,,,,
95775573753,Frontiers,These ads ran without a disclaimer,≤100,2,,,,,
789394817776187,This is Hunan,These ads ran without a disclaimer,≤100,2,,,,,
101220519492,Good News from Finland,These ads ran without a disclaimer,≤100,2,,,,,
355096392156850,Our Funny Little Site Fun,These ads ran without a disclaimer,≤100,2,,,,,
525102824185497,Indo-Pacific Defense Forum,These ads ran without a disclaimer,≤100,3,,,,,
219612384781411,Bloomberg Philanthropies,These ads ran without a disclaimer,≤100,6,,,,,
105288147805708,Al Sharq Forum منتدى الشرق,These ads ran without a disclaimer,≤100,2,,,,,
104679755595807,Travelary,These ads ran without a disclaimer,≤100,2,,,,,
101805888827053,Photography Weekly,These ads ran without a disclaimer,≤100,3,,,,,
106699788869883,China Railway,These ads ran without a disclaimer,≤100,1,,,,,
103496435538391,"Finding Peace-A Spiritual, Physical, Mental and Emotional interconnectivity",These ads ran without a disclaimer,≤100,2,,,,,
106552155198593,yasminaelwafiphoto,These ads ran without a disclaimer,≤100,1,,,,,
119234291609808,Sanitation and Water for All,These ads ran without a disclaimer,≤100,1,,,,,
165525366896608,Soka Gakkai,These ads ran without a disclaimer,≤100,3,,,,,
107924055387081,lilyetcie,These ads ran without a disclaimer,≤100,1,,,,,
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1,,,,,
107081348851873,Mermaid 119,These ads ran without a disclaimer,≤100,1,,,,,
1492939347703460,MediaTek,These ads ran without a disclaimer,≤100,1,,,,,
459858467436599,ATL All Day,These ads ran without a disclaimer,≤100,1,,,,,
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100,2,,,,,
185328484836886,Asian Scientist Magazine,These ads ran without a disclaimer,≤100,1,,,,,
105895765057995,Sports World,These ads ran without a disclaimer,≤100,2,,,,,
100127198789075,Blue Water Credit Restoration,These ads ran without a disclaimer,≤100,3,,,,,
104079862180641,Discover Taicang,These ads ran without a disclaimer,≤100,1,,,,,
111819784681141,Words World,These ads ran without a disclaimer,≤100,1,,,,,
668479916637069,NES Fircroft,These ads ran without a disclaimer,≤100,1,,,,,
110721648215902,Palestine Media Forum,These ads ran without a disclaimer,≤100,2,,,,,
126334398764021,moha_el_az,These ads ran without a disclaimer,≤100,1,,,,,
678954262167350,Discover China,These ads ran without a disclaimer,≤100,2,,,,,
103304035928442,IKUNa05,These ads ran without a disclaimer,≤100,2,,,,,
107646684794473,Pets Home,These ads ran without a disclaimer,≤100,3,,,,,
164249401288,TENCEL,These ads ran without a disclaimer,≤100,1,,,,,
103013301743771,Global Environmental and Climate Conservation Initiative,These ads ran without a disclaimer,≤100,1,,,,,
70877580782,IFC - International Finance Corporation,These ads ran without a disclaimer,≤100,1,,,,,
104663138234498,The Primary Market - Success Stories,These ads ran without a disclaimer,≤100,1,,,,,
104651935715418,ElectrifyASEAN,These ads ran without a disclaimer,≤100,1,,,,,
388654644900925,ISC3 - International Sustainable Chemistry Collaborative Centre,These ads ran without a disclaimer,≤100,3,,,,,
109395225332926,Ofw Boss Mom,These ads ran without a disclaimer,≤100,1,,,,,
391387864969982,Prisoners Defenders,These ads ran without a disclaimer,≤100,2,,,,,
632561713457871,Satria Zhang,These ads ran without a disclaimer,≤100,2,,,,,
1466134826953470,Kenali Beijing,These ads ran without a disclaimer,≤100,1,,,,,
104092552477632,Love Care Share,These ads ran without a disclaimer,≤100,1,,,,,
293245379135737,Niftiest,These ads ran without a disclaimer,≤100,3,,,,,
102648558666499,World Vision NE,These ads ran without a disclaimer,≤100,1,,,,,
869663783106067,הצוק-מסעדת שף,These ads ran without a disclaimer,≤100,1,,,,,
287683225711,UN Environment Programme,These ads ran without a disclaimer,≤100,1,,,,,
112326247141813,Medical Channel Asia,These ads ran without a disclaimer,≤100,1,,,,,
198728574323125,Niklas Gustafson,These ads ran without a disclaimer,≤100,1,,,,,
112221226917224,RPS,These ads ran without a disclaimer,≤100,1,,,,,
446204385418217,"Газета ""Жэньминь Жибао"" Онлайн",These ads ran without a disclaimer,≤100,1,,,,,
1847393738815940,GovernmentWare,These ads ran without a disclaimer,≤100,1,,,,,
101199606156208,Topaaa_05,These ads ran without a disclaimer,≤100,1,,,,,
211444925538162,Socially Tuned,These ads ran without a disclaimer,≤100,5,,,,,
108401882053159,Yy smart_6,These ads ran without a disclaimer,≤100,1,,,,,
410959622322841,Asia for Animals Coalition,These ads ran without a disclaimer,≤100,1,,,,,
141289332596921,PECB,These ads ran without a disclaimer,≤100,1,,,,,
101058965828984,Global Changemakers Award,These ads ran without a disclaimer,≤100,1,,,,,
402374586906969,DKT WomanCare Global,These ads ran without a disclaimer,≤100,1,,,,,
29092950651,TED,These ads ran without a disclaimer,≤100,3,,,,,
1473321922884510,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,3,,,,,
105986175239619,Sea Creature Love,These ads ran without a disclaimer,≤100,1,,,,,
1860684820880110,Mina Guli,These ads ran without a disclaimer,≤100,1,,,,,
102058329113370,American Tourister Asia,These ads ran without a disclaimer,≤100,1,,,,,
112359323939533,Asian Research Institute for Environmental Law - ARIEL,These ads ran without a disclaimer,≤100,1,,,,,
100441325574782,Strawberry Ice Cream,These ads ran without a disclaimer,≤100,5,,,,,
207268042645317,Macquarie Group,These ads ran without a disclaimer,≤100,1,,,,,
100224691344214,ZeroAvia,These ads ran without a disclaimer,≤100,1,,,,,
103943279110361,BM_1175_t1,These ads ran without a disclaimer,≤100,1,,,,,
106347774982499,Giving Hope For Them,These ads ran without a disclaimer,≤100,1,,,,,
106862188248613,World Laureates Forum,These ads ran without a disclaimer,≤100,1,,,,,
187175644993054,Global Business Outlook,These ads ran without a disclaimer,≤100,1,,,,,
282808121926963,新闻深呼吸 8world Stories,These ads ran without a disclaimer,≤100,3,,,,,
1489805271325210,Tsinghua University,These ads ran without a disclaimer,≤100,1,,,,,
103815912513249,climatetracker,These ads ran without a disclaimer,≤100,1,,,,,
1919978158234330,Medlab Asia & Asia Health,These ads ran without a disclaimer,≤100,1,,,,,
1803279899993380,"Ni Una Palmadita, Fernanda Restrepo",These ads ran without a disclaimer,≤100,1,,,,,
289446947817747,Global Citizen,These ads ran without a disclaimer,≤100,1,,,,,
1523501084543230,China Face,These ads ran without a disclaimer,≤100,2,,,,,
105963665254430,魅力台州 Charm of Taizhou,These ads ran without a disclaimer,≤100,1,,,,,
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,2,,,,,
145301255772,Global Alliance for Incinerator Alternatives (GAIA),These ads ran without a disclaimer,≤100,1,,,,,
132579906756944,United Nations ESCAP,These ads ran without a disclaimer,≤100,4,,,,,
104728088531620,Glowing Beauty,These ads ran without a disclaimer,≤100,1,,,,,
1210034445780960,Міжнародне радіо Китаю,These ads ran without a disclaimer,≤100,1,,,,,
107533858776006,Qrscanner-11,These ads ran without a disclaimer,≤100,2,,,,,
101054365776547,Charming Changzhou,These ads ran without a disclaimer,≤100,1,,,,,
111437981489436,MB Worldwide,These ads ran without a disclaimer,≤100,1,,,,,
1381091068846370,LET'S DOMI      綠然生活好世界,These ads ran without a disclaimer,≤100,1,,,,,
101069982762955,Top_911_a,These ads ran without a disclaimer,≤100,2,,,,,
108350544421634,How&Why,These ads ran without a disclaimer,≤100,1,,,,,
117113711745745,"Hangzhou, China",These ads ran without a disclaimer,≤100,1,,,,,
1590877284560130,Patti Harris,These ads ran without a disclaimer,≤100,4,,,,,
108106972000348,URECA,These ads ran without a disclaimer,≤100,4,,,,,
101166972706113,Docjournals - The R Page,These ads ran without a disclaimer,≤100,1,,,,,
27803727978,Maya Azucena,These ads ran without a disclaimer,≤100,1,,,,,
105074565690912,felotin,These ads ran without a disclaimer,≤100,1,,,,,
422058765246961,Great Wall Motor,These ads ran without a disclaimer,≤100,1,,,,,
421156768079684,Show China,These ads ran without a disclaimer,≤100,1,,,,,
108063842020200,gigi.colour.s,These ads ran without a disclaimer,≤100,1,,,,,
101190992007863,BizInsight with Guan Xin,These ads ran without a disclaimer,≤100,1,,,,,
226406520645,YSL Beauty,These ads ran without a disclaimer,≤100,1,,,,,
155772124463402,Travel + Leisure Southeast Asia,These ads ran without a disclaimer,≤100,1,,,,,
102236795861091,Kingsboss Tv,These ads ran without a disclaimer,≤100,1,,,,,
103886725073257,Kpop4Planet,These ads ran without a disclaimer,≤100,1,,,,,
195884477489973,Stop Hunger,These ads ran without a disclaimer,≤100,1,,,,,
106671205545495,0926_at,These ads ran without a disclaimer,≤100,1,,,,,
107953199261156,ifaw,These ads ran without a disclaimer,≤100,1,,,,,
113350701549571,Attentive D1B,These ads ran without a disclaimer,≤100,1,,,,,
427890654441773,Hitachi Cooling & Heating Global,These ads ran without a disclaimer,≤100,1,,,,,
109484729082711,Climate Tracker,These ads ran without a disclaimer,≤100,2,,,,,
109362318169174,German Information Centre Southeast Asia,These ads ran without a disclaimer,≤100,1,,,,,
223287104715778,Oxfam,These ads ran without a disclaimer,≤100,10,,,,,
287350275114316,Car Tribe,These ads ran without a disclaimer,≤100,1,,,,,
104179854944235,WasteRush.info,These ads ran without a disclaimer,≤100,2,,,,,
106113818909175,shahnoz_soil,These ads ran without a disclaimer,≤100,1,,,,,
106991695370693,breathe_with_pramita,These ads ran without a disclaimer,≤100,1,,,,,
286658671378720,Syria Relief & Development,These ads ran without a disclaimer,≤100,1,,,,,
34440108608,Net Impact,These ads ran without a disclaimer,≤100,2,,,,,
1825519887697850,走讀臺灣,These ads ran without a disclaimer,≤100,1,,,,,
109197151930600,My Clean Energy,These ads ran without a disclaimer,≤100,1,,,,,
103459268909887,Dawn Tan,These ads ran without a disclaimer,≤100,1,,,,,
607930365971961,SDLG,These ads ran without a disclaimer,≤100,1,,,,,
112192393947217,Cleanup: Phone Storage Cleaner,These ads ran without a disclaimer,≤100,1,,,,,
224833708132151,Edit Earth,These ads ran without a disclaimer,≤100,1,,,,,
381024579067518,China Daily Sci-Tech,These ads ran without a disclaimer,≤100,1,,,,,
2063352940347880,ASEAN Youth Forum,These ads ran without a disclaimer,≤100,2,,,,,
1834313933459780,BBC StoryWorks,These ads ran without a disclaimer,≤100,2,,,,,
112245054862768,Climate Fact Checks,These ads ran without a disclaimer,≤100,1,,,,,
169084273164941,International marine coatings,These ads ran without a disclaimer,≤100,1,,,,,
107632382163291,Water MDPI,These ads ran without a disclaimer,≤100,1,,,,,
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1,,,,,
100380268833174,Gagarin News,These ads ran without a disclaimer,≤100,1,,,,,
259762040834891,Two Dots,These ads ran without a disclaimer,≤100,1,,,,,
793541217464814,Cisco Global Problem Solver Challenge,These ads ran without a disclaimer,≤100,1,,,,,
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,≤100,3,,,,,
581961658564804,Learn Chinese,These ads ran without a disclaimer,≤100,2,,,,,
161303029020,IOM - UN Migration,These ads ran without a disclaimer,≤100,1,,,,,
110928788422873,accorsi_alexandre,These ads ran without a disclaimer,≤100,1,,,,,
105192912210418,Moto Demic,These ads ran without a disclaimer,≤100,1,,,,,
2002031900080230,Citizenship and Investments Ltd,These ads ran without a disclaimer,≤100,2,,,,,
108168278262981,Energy Connects,These ads ran without a disclaimer,≤100,2,,,,,
100276738975384,Glow Up Club,These ads ran without a disclaimer,≤100,5,,,,,
104106941405747,Justice in Ethiopia,These ads ran without a disclaimer,≤100,1,,,,,
175846072821088,十方視角,These ads ran without a disclaimer,≤100,1,,,,,
108645111787252,Discover Guilin,These ads ran without a disclaimer,≤100,2,,,,,
185139171667,Daymond John,These ads ran without a disclaimer,≤100,3,,,,,
108332168091335,A Cat's World,These ads ran without a disclaimer,≤100,6,,,,,
99971718192,NAM - the HIV/AIDS information charity,These ads ran without a disclaimer,≤100,1,,,,,
122610304898,Science Centre Singapore,These ads ran without a disclaimer,≤100,1,,,,,
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,8,,,,,
155460521146066,RFI Tiếng Việt,These ads ran without a disclaimer,≤100,4,,,,,
1579979498952200,Better Shelter,These ads ran without a disclaimer,≤100,1,,,,,
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,5,,,,,
101102146045080,Skyway News,These ads ran without a disclaimer,≤100,1,,,,,
105686442303512,CTGI,These ads ran without a disclaimer,≤100,1,,,,,
105885535599394,Freiheit mit Coach Cecil,These ads ran without a disclaimer,≤100,1,,,,,
104313391435030,TrendyMatter,These ads ran without a disclaimer,≤100,2,,,,,
284370804968723,"Croatian service, China radio International",These ads ran without a disclaimer,≤100,2,,,,,
111503803593541,Hong Kong Laureate Forum 香港桂冠論壇,These ads ran without a disclaimer,≤100,1,,,,,
1876712492558260,A Girl Who Prays/Women on Watch-WOW-,These ads ran without a disclaimer,≤100,1,,,,,
